id,title,directors,genres_list,prod_companies,vote_average
251852,The Scribbler,John Suits,Thriller,"New Artists Alliance,Caliber Media Company,NightSky Productions",4.8
188598,Ilo Ilo,Anthony Chen,Drama,Fisheye Pictures,6.6
206487,Predestination,"Michael Spierig,Peter Spierig","Science Fiction,Thriller","Screen Australia,Screen Queensland,Blacklab Entertainment,Wolfhound Pictures",7.3
204436,Jack and the Cuckoo-Clock Heart,"Stéphane Berla,Mathias Malzieu","Animation,Romance,Adventure,Drama,Fantasy","EuropaCorp,France 3 Cinema,Duran",6.8
293271,Moomins on the Riviera,"Xavier Picard,Hanna Hemilä","Animation,Comedy,Family",Handle Productions,5.8
206284,Grace Unplugged,Brad J. Silverman,"Drama,Music","Coram Deo Studios,Birchwood Pictures",6.0
53222,Skhizein,Jérémy Clapin,,None,7.8
46247,No Time for Nuts,"Chris Renaud,Mike Thurmeier","Adventure,Animation,Family",Blue Sky Studios,7.2
21394,The Children of Noisy Village,Lasse Hallström,Family,Svensk Filmindustri (SF),6.2
146381,Justin and the Knights of Valour,Manuel Sicilia,"Animation,Adventure",Constantin Film,5.5
273641,Bad Grandpa .5,Jeff Tremaine,Comedy,MTV Films,5.8
54113,The Swan Princess: Escape from Castle Mountain,Richard Rich,"Fantasy,Animation,Romance,Family",None,5.8
62967,The Lady and the Reaper,Javier Recio Garcia,"Animation,Comedy",None,6.8
246741,What We Do in the Shadows,"Taika Waititi,Jemaine Clement","Comedy,Horror","Unison Films,Defender Films,Funny or Die",7.4
276496,The Dark Horse,James Napier Robertson,Drama,Four Knights Film,5.4
282376,Corn Island,George Ovashvili,Drama,Alamdary,7.6
23996,RiP!: A Remix Manifesto,Brett Gaylor,Documentary,"Canadian Film or Video Production Tax Credit (CPTC),Quebec Film and Television Tax Credit,SODEC,National Film Board of Canada (NFB),Canadian Television (CTV),Eye Steel Film",6.7
239571,The Best of Me,Michael Hoffman,"Drama,Romance",Relativity Media,7.2
245891,John Wick,"Chad Stahelski,David Leitch","Action,Thriller","Summit Entertainment,Warner Bros.,87Eleven,DefyNite Films,MJW Films",7.0
208869,Plastic,Julian Gilbey,"Drama,Action,Comedy,Crime",Gateway Films,6.1
62655,Two Weeks in Another Town,Vincente Minnelli,Drama,Metro-Goldwyn-Mayer (MGM),5.5
286654,Reclaim,Alan White,Thriller,"Arclight Films,Beijing Shuijing Shenlan International Media Co.,Asia Tropical Films",4.9
205587,The Judge,David Dobkin,Drama,"Village Roadshow Pictures,Warner Bros.,Big Kid Pictures,Team Downey",7.2
157829,The Disappearance of Eleanor Rigby: Them,Ned Benson,Drama,"Myriad Pictures,Unison Films,Kim and Jim Productions,Division Films,Dreambridge Films",6.2
244268,Love Is Strange,Ira Sachs,Drama,"Parts and Labor,Mm...Buttered Panini Productions,Charlie Guidance",6.4
35847,The Kids,François Truffaut,Comedy,None,7.0
256,Antoine and Colette,François Truffaut,Drama,"Ulysse Production,Town,Unitec Films",7.1
295538,The Culture High,Brett Harvey,Documentary,None,6.9
293205,Recipe for Love,Ron Oliver,"TV Movie,Drama,Romance",Lighthouse Pictures,5.7
228150,Fury,David Ayer,"War,Drama,Action","Columbia Pictures,QED International,Crave Films,LStar Capital,Huayi Brothers Media,Le Grisbi Productions",7.4
266285,The Salvation,Kristian Levring,"Drama,Western","Zentropa Productions,Spier Films,Forward Films",6.2
215211,Grace of Monaco,Olivier Dahan,"Romance,Drama","Gaumont,TF1 Films Productions,Lucky Red,Canal+,uFilm,Silver Reel,Umedia,Od Shots,YRF Entertainment,Stone Angels",5.8
239563,St. Vincent,Theodore Melfi,Comedy,"The Weinstein Company,Crescendo Productions,Chernin Entertainment,Goldenlight Films",7.1
215379,Young Ones,Jake Paltrow,"Western,Action,Drama,Science Fiction","Quickfire Films,Spier Films,Bifrost Pictures,Subotica Entertainment",5.8
252102,Land Ho!,"Aaron Katz,Martha Stephens","Comedy,Adventure","Unbound Feet Productions,Syncopated Films,Vintage Pictures,Gamechanger Films,Max Cap Productions",5.8
126323,Mine Games,Richard Gray,Thriller,"Zero Gravity Management,Vitamin A Films,Yellow Brick Films,Bo-Town Films,Emerald Peak Entertainment",5.3
156597,Stage Fright,Jerome Sable,Horror,"Serendipity Point Films,Citizen Jones",5.3
54557,The Chaperone,Stephen Herek,"Comedy,Family,Action","WWE Studios,Snowfall Films",5.4
28302,The Swan Princess: The Mystery of the Enchanted Kingdom,Richard Rich,"Fantasy,Animation,Family",NEST Family Entertainment,5.7
81707,The Wise Kids,Stephen Cone,Drama,Cone Arts,6.4
28437,The Black Sleep,Reginald Le Borg,"Science Fiction,Horror","United Artists,Bel-Air Productions",6.4
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Miguel Arteta,"Family,Comedy","Walt Disney Pictures,21 Laps Entertainment,Jim Henson Compan",6.1
218043,Left Behind,Vic Armstrong,"Thriller,Action,Science Fiction",Stoney Lake Entertainment,3.7
245844,Blind,Eskil Vogt,Drama,"Lemming Film,Motlys",5.9
285025,Tour de Force,Christian Zübert,"Drama,Comedy",Majestic Filmproduktion,7.5
253292,Harmontown,Neil Berkeley,Documentary,None,6.9
265016,Extraterrestrial,Colin Minihan,"Horror,Science Fiction","Twin Engine Films,Pink Buffalo Films,Abduction Films,Manis Film,Cargo Entertainment,Vicarious Entertainment",4.8
127862,Blackbird,Jason Buxton,Drama,"A71 Productions,Festina Lente Productions,Story Engine Pictures",6.4
289727,The Rewrite,Marc Lawrence,"Romance,Comedy",Castle Rock Entertainment,5.8
258193,Alien Abduction,Matty Beckerman,"Horror,Science Fiction,Thriller","Next Entertainment,Lawrence Bender Productions,BIG Pictures,Exclusive Media Group,Mob Scene Creative Productions",4.8
39263,Blood from the Mummy's Tomb,Seth Holt,Horror,Hammer Film Productions,6.4
2813,Violette,Claude Chabrol,"Thriller,Drama,Crime,History",None,6.4
242512,Ouija,Stiles White,Horror,"Universal Pictures,Dentsu Inc.,Platinum Dunes,Media Rights Capital,Blumhouse Productions,Fuji Television Network,Hasbro Studios,5150 Action,White Noise Factory",4.9
273997,Stop at Nothing: The Lance Armstrong Story,Alex Holmes,Documentary,Australian Broadcasting Corporation,7.0
250578,Leave the World Behind,Christian Larson,"Documentary,Music",Ridley Scott Associates,7.3
15021,Films to Keep You Awake: The Baby's Room,Álex de la Iglesia,"Horror,Mystery,Thriller","Telecinco,Estudios Picasso,Filmax",6.3
54445,S.W.A.T.: Firefight,Benny Boom,"Action,Crime,Thriller","Original Film,Stage 6 Films,RCR Media Group",5.4
242582,Nightcrawler,Dan Gilroy,"Crime,Drama,Thriller","Bold Films,Sierra / Affinity",7.6
152736,Child of God,James Franco,"Crime,Drama,Thriller","RabbitBandini Productions,Made In Film-Land",5.4
177572,Big Hero 6,"Chris Williams,Don Hall","Adventure,Family,Animation,Action,Comedy","Walt Disney Pictures,Walt Disney Animation Studios",7.8
49706,Dream Home,Pang Ho-cheung,Horror,852 Films,6.5
236735,Marshland,Alberto Rodríguez,"Mystery,Thriller","Atípica Films,Atresmedia Cine,Sacromonte Films",7.1
31446,Archangel,Jon Jones,"Thriller,Drama,Mystery,Crime","Powercorp,Baltic Film Group,British Broadcasting Corporation (BBC),BBC Drama Group",5.2
228326,The Book of Life,Jorge R. Gutierrez,"Romance,Animation,Adventure,Comedy,Family,Fantasy","Twentieth Century Fox Film Corporation,Reel FX Creative Studios,Twentieth Century Fox Animation,Chatrone",7.3
200727,"Love, Rosie",Christian Ditter,"Comedy,Romance","Constantin Film,Octagon Films",7.7
217923,Young Detective Dee: Rise of the Sea Dragon,Tsui Hark,"Action,Crime,Fantasy,Adventure","China Film Co-Production Corporation,Huayi Brothers",5.9
225044,"Like Sunday, Like Rain",Frank Whaley,"Drama,Music","FJ Productions,BB Films",7.5
273271,Time Lapse,Bradley King,"Thriller,Science Fiction","Uncooperative Pictures,XLrator Media,Royal Pictures",6.4
203912,National Theatre Live: Frankenstein,Danny Boyle,"Drama,Horror",None,8.5
17278,Mad Monster Party?,Jules Bass,"Comedy,Family,Horror","Embassy Pictures Corporation,Rankin/Bass Productions,Videocraft International",6.1
149087,Turning Tide,Christophe Offenstein,"Adventure,Drama","Gaumont,Canal+,Ciné+,Scope Pictures,Les films du cap,A Contracorriente Films",6.2
22599,The Hire: Star,Guy Ritchie,"Action,Comedy,Foreign",None,7.2
81424,The Cat Came Back,Cordell Barker,"Music,Animation,Comedy","National Film Board of Canada,National Film Board of Canada (NFB)",6.4
48504,The Big Snit,Richard Condie,"Animation,Comedy",National Film Board of Canada (NFB),7.1
173491,TINY: A Story About Living Small,"Christopher Smith,Merete Mueller",Documentary,Speak Thunder Films,6.5
264660,Ex Machina,Alex Garland,"Drama,Science Fiction","DNA Films,Universal Pictures International (UPI),Film4,A24",7.6
284306,They Have Escaped,Jukka-Pekka Valkeapää,Drama,"Helsinki Filmi Oy,Revolver Amsterdam",6.0
40081,Crippled Avengers,Chang Cheh,"Action,Drama",Shaw Brothers,7.0
32069,Inserts,John Byrum,"Drama,Comedy",United Artists,6.0
253254,Before I Disappear,Shawn Christensen,Drama,"Fuzzy Logic Pictures,Strongman,Wigwam Films",6.5
257874,Beneath,Ben Ketai,Horror,"Revolver Picture Company,Elevative Entertainment",5.2
84944,The White Reindeer,Erik Blomberg,"Drama,Fantasy,Horror",Junior-Filmi,6.5
234862,Mr Hublot,"Laurent Witz,Alexandre Espigares","Animation,Comedy,Family,Fantasy","ZEILT productions,WATT frame",6.8
245700,Mr. Turner,Mike Leigh,"History,Drama","Film4,Lipsync Productions,Thin Man Films,Focus Features International (FFI),France 3 Cinema,Xofa Productions,Untitled 13",6.3
251232,Copenhagen,Mark Raso,"Adventure,Romance,Drama","Heretic Films,Scorched Films,Fidelio",6.6
37193,Hue and Cry,Charles Crichton,"Crime,Comedy,Adventure",Ealing Studios,5.9
180305,Mercy,Peter Cornwell,"Thriller,Horror","Blumhouse Productions,Wonderland Sound and Vision",4.7
77887,Hawaiian Vacation,Gary Rydstrom,"Animation,Family",Pixar Animation Studios,6.9
116440,Maggie Simpson in The Longest Daycare,David Silverman,"Animation,Comedy","Gracie Films,Twentieth Century Fox Film Corporation",6.8
82424,Small Fry,Angus MacLane,"Animation,Family",Pixar Animation Studios,6.8
98622,9,Shane Acker,"Animation,Science Fiction",None,7.4
17082,The Sniper,Dante Lam,"Action,Thriller","Media Asia Films,Blue Fiction",5.9
122843,The Wedding Video,Nigel Cole,Comedy,"TLA Releasing,Squirrel Films,Timeless Films",6.2
52475,Young Goethe in Love,Philipp Stölzl,"Romance,Drama",Seven Pictures,5.7
14575,The Crew,Adrian Vitoria,"Drama,Action,Thriller,Crime",None,6.2
58626,The Hit List,William Kaufman,"Action,Thriller",North by Northwest Entertainment,5.2
41244,A Better Tomorrow III: Love and Death in Saigon,Tsui Hark,"War,Action,Thriller","Film Workshop,Golden Princess Film Production Ltd.",6.2
151933,Dead in Tombstone,Roel Reiné,"Western,Action,Fantasy,Horror","CC Capital Arts Entertainment SRL,Universal 1440 Entertainment",4.8
14830,Doctor Strange,"Patrick Archibald,Jay Oliva,Dick Sebast,Frank Paur","Action,Animation,Family,Fantasy,Science Fiction",Marvel Studios,6.6
77499,Barbie: A Perfect Christmas,"Terry Klassen,Mark Baldo","Animation,Family",None,5.5
12450,King Solomon's Mines,Steve Boyum,"Action,Adventure","Larry Levinson Productions,Hallmark Entertainment,Enigma Pictures",5.2
19164,The Land Before Time IV: Journey Through the Mists,Roy Allen Smith,"Family,Animation,Adventure",Universal Cartoon Studios,5.8
19165,The Land Before Time V: The Mysterious Island,Charles Grosvenor,"Family,Animation,Adventure",Universal Cartoon Studios,5.9
17337,The Land Before Time VI: The Secret of Saurus Rock,Charles Grosvenor,"Family,Animation",None,5.7
31473,An American Tail: The Treasure of Manhattan Island,Larry Latham,"Family,Animation,Adventure",Universal Pictures,5.7
27653,An American Tail: The Mystery of the Night Monster,Larry Latham,"Adventure,Fantasy,Animation,Science Fiction,Mystery,Family",Universal Pictures,5.8
196830,Stranded,Roger Christian,"Horror,Science Fiction","Minds Eye Entertainment,Moving Pictures Media,International Pictures Three,Gloucester Place Films",3.4
42903,Category 7: The End of the World,Dick Lowry,"Action,Drama,Thriller",None,5.2
171581,The Marine 3: Homefront,Scott Wiper,Action,WWE Studios,5.4
56212,The Stoker,Aleksey Balabanov,"Drama,Crime",Kinokompaniya CTB,7.0
20994,Blind Man's Bluff,Aleksey Balabanov,"Crime,Action,Comedy",CTB Film Company,6.6
199575,These Final Hours,Zak Hilditch,"Science Fiction,Drama,Thriller","XYZ Films,8th In Line",6.4
178446,Generation War,Philipp Kadelbach,"Action,Drama,War,History",teamWorx Produktion für Kino und Fernsehen GmbH,8.2
280795,Haider,Vishal Bhardwaj,"Action,Drama,Crime,Romance","UTV Motion Pictures,Vishal Bhardwaj Pictures",7.2
244563,"Kumiko, the Treasure Hunter",David Zellner,Drama,"Ad Hominem Enterprises,Lila 9th Productions",6.4
256311,Stereo,Maximilian Erlenwein,Thriller,"Frisbeefilms,Zweites Deutsches Fernsehen (ZDF),Kaissar Film,Wild Bunch Germany",6.3
130747,The Guardians,Til Schweiger,"Drama,Action,Thriller,Crime","barefoot films,Warner Bros.",5.6
159140,History of the Eagles,Alison Ellwood,"Documentary,Music",Jigsaw Productions,7.5
103686,Paradise: Love,Ulrich Seidl,Drama,"Tatfilm,Société Parisienne de Production,Ulrich Seidl Film Produktion GmbH",6.7
297265,Northern Soul,Elaine Constantine,"Music,Drama","Baby Cow Productions,Stubborn Heart Films",5.1
15460,A French Gigolo,Josiane Balasko,"Drama,Romance","Gaumont,LGM Productions,Josy Films,France 3 Cinema",5.4
32079,Cohen and Tate,Eric Red,"Crime,Thriller","Nelson Entertainment,New Galactic,Tate Productions",7.3
158426,Intersections,David Marconi,"Romance,Thriller","Canal+,Grive Productions,EuropaCorp",6.1
41035,Torture Garden,Freddie Francis,Horror,"Columbia Pictures,Amicus Productions",5.7
53412,A Night in the Show,Charlie Chaplin,Comedy,The Essanay Film Manufacturing Company,6.2
53406,By the Sea,Charlie Chaplin,Comedy,The Essanay Film Manufacturing Company,5.4
53387,Mabel's Married Life,Charlie Chaplin,Comedy,None,5.5
250608,Concrete Blondes,Nicholas Kalikow,"Action,Comedy,Crime","CB Films North,Sacred Bull Media",5.1
289314,Olive Kitteridge,Lisa Cholodenko,Drama,"Home Box Office (HBO),Playtone Productions,As Is Productions",7.6
265180,Leviathan,Andrey Zvyagintsev,Drama,Artificial Eye,7.3
216156,Still Life,Uberto Pasolini,Drama,"Rai Cinema,Redwave Films,Embargo Films",7.3
140979,Electronic Labyrinth THX 1138 4EB,George Lucas,Science Fiction,University of Southern California,6.4
87492,Foxcatcher,Bennett Miller,"Drama,Thriller","Likely Story,Media Rights Capital,Annapurna Pictures",6.5
44092,Reign of Assassins,"Chao-Bin Su,John Woo","History,Action","Lion Rock Productions,Media Asia Films,Beijing Gallop Horse Film & TV Production,Lumiere Motion Picture Company,Beijing Heguchuan TV & Film,Stellar Entertainment",6.7
199534,Wolf Creek 2,Greg McLean,"Horror,Thriller","South Australian Film Corporation,Screen Australia,Emu Creek Pictures,Duo Art Productions,True Crime Australia",5.9
14459,Storm Warning,Jamie Blanks,Horror,"Darclight Films,Australian Film Finance Corporation (AFFC),Film Victoria,Resolution Independent",5.5
57749,The Clinic,James Rabbitts,"Mystery,Horror,Thriller,Crime","Accelerator Films,Great Southern Land Entertainment,RMB Productions",5.1
185567,Zulu,Jérôme Salle,"Crime,Drama,Thriller","Eskwad,M6 Films,Canal+,Pathé,Ciné+,Lobster Tree,W9",6.7
77951,Walking With Dinosaurs,"Neil Nightingale,Barry Cook","Animation,Family,Adventure","BBC Worldwide,Reliance BIG Entertainment,Animal Logic,BBC Earth,Evergreen Films,BBC Earth MD (WWD),Evergreen MD",5.2
52010,"Ultramarines: A Warhammer 40,000 Movie",Martyn Pick,"Animation,Science Fiction","Good Story Productions,POP6,Codex Pictures",5.2
75258,Secret of the Wings,"Peggy Holmes,Roberts Gannaway","Animation,Family,Fantasy,Adventure","DisneyToon Studios,Walt Disney Animation Studios,Prana Animation Studios",6.5
25475,Tinker Bell and the Lost Treasure,Klay Hall,"Animation,Family,Adventure,Fantasy","DisneyToon Studios,Walt Disney Animation Studios,Prana Animation Studios",6.4
41545,Tsar,Pavel Lungin,"Drama,History",Studio Pavla Lungina,6.7
36597,Wuthering Heights,Coky Giedroyc,Drama,None,6.9
105528,Cowgirls n' Angels,Timothy Armstrong,"Drama,Family",None,5.3
15501,Dane Cook: Vicious Circle,"Marty Callner,Dane Cook",Comedy,None,7.2
74295,Crime and Punishment,Aki Kaurismäki,"Crime,Drama",Villealfa Filmproduction Oy,5.9
290729,Sniper: Legacy,Don Michael Paul,"Thriller,Action","Destination Films,BUFO",5.5
293633,Catch Hell,Ryan Phillippe,"Thriller,Drama","Twisted Pictures,PalmStar Entertainment",5.3
290542,You're Not You,George C. Wolfe,Drama,DiNovi Pictures,7.3
183662,Crush,Malik Bader,Thriller,Intrepid Pictures,5.8
255476,Dakota's Summer,Timothy Armstrong,Family,None,5.8
207933,Stonehearst Asylum,Brad Anderson,Thriller,"Icon Productions,Sobini Films",6.6
136743,The Third Half,Darko Mitrevski,"Drama,Romance","i/o post,fx3x,Kino Oko",5.5
238628,Tangerines,Zaza Urushadze,"Drama,War","Allfilm,Georgian Film",7.4
260001,Life Partners,Susanna Fogel,"Romance,Comedy","Haven Entertainment,Sandia Media,Minerva Productions",6.1
256092,Drive Hard,Brian Trenchard-Smith,"Action,Comedy,Crime","Odyssey Media,Silver Wings Films",3.9
222772,Lion's Heart,Marcos Carnevale,"Comedy,Romance,Drama",None,6.6
25553,Dark of the Sun,Jack Cardiff,"Action,Adventure,Drama,War",Metro-Goldwyn-Mayer (MGM),6.6
209271,Hateship Loveship,Liza Johnson,Drama,"Fork Films,Venture Forth,Film Communit,Benaroya Pictures,Union Entertainment Group (II)",5.7
52989,How the Toys Saved Christmas,Enzo D'Alò,"Animation,Family,Foreign","Alpha-Film (II),Lanterna Magica,Monipoly Productions,Fama Film",6.8
33570,Ice Castles,Donald Wrye,Drama,"Jaffe/Braunstein Films,Stage 6 Films,RCR Media Group",6.2
172226,In Secret,Charlie Stratton,"Drama,Thriller,Crime","Pioneer Pictures,LD Entertainment,Wonderful Films PLC,Exclusive Media Group,Work in Progress",5.5
199851,Hawaii,Marco Berger,Romance,"Universidad del Cine,La Noria Cine",7.4
128154,Out in the Dark,Michael Mayer,"Drama,Romance","Periscope Productions,M7200 Productions",6.5
180147,We Are The Nobles,Gary Alazraki,Comedy,Alazraki Films,6.9
227094,The Returned,Manuel Carballo,"Horror,Thriller,Drama",Castelao Producciones,6.2
272692,The Possession of Michael King,David Jung,Horror,"Quickfire Films,Gold Circle Films",5.7
79723,New Kids Nitro,"Steffen Haars,Flip van der Kuil","Action,Comedy",None,5.9
2516,Our Mother's House,Jack Clayton,Drama,"Filmways Pictures,Heron Film Productions,Metro-Goldwyn-Mayer (MGM)",5.5
203793,Stalingrad,Fyodor Bondarchuk,"War,Action",Art Pictures Studio,5.7
249266,Small Time,Joel Surnow,"Drama,Comedy","Asylum Entertainment,Anchor Bay Films",5.1
11813,Il soldato di ventura,Pasquale Festa Campanile,"Action,Comedy","Labrador Films,Les Films Jacques Leitienne,Mondial Televisione Film,Cité Films,Imp.Ex.Ci.",5.1
70512,L'inferno,"Giuseppe de Liguoro,Francesco Bertolini,Adolfo Padovan","Adventure,Drama,Fantasy",Milano Films,5.8
57789,"Double, Double, Toil and Trouble",Stuart Margolin,Family,Dualstar Productions,6.0
167581,Free Fall,Stephan Lacant,"Drama,Romance","Südwestrundfunk,Salzgeber & Company Medien,MFG Filmförderung Baden-Württemberg",7.3
258358,Advanced Style,Lina Plioplyte,Documentary,None,7.1
30855,Dr Jekyll & Sister Hyde,Roy Ward Baker,Horror,Hammer Film Productions,5.7
241842,Dead Snow 2: Red vs. Dead,Tommy Wirkola,"Horror,Action,Comedy","Saga Film,Tappeluft Pictures,thefyzz",6.7
109500,Dawn Rider,Terry Miles,"Action,Western",None,5.2
